ISSN,2015,Title,H5-Index,M5-Index,URL
"0871-9187","2016","Revista Portuguesa de Educação","7","18","http://scholar.google.com/citations?view_op=list_hcore&venue=godWsSkVtn8J.2016&hl=en"
"0871-9721","2016","Revista Portuguesa de Imunoalergologia","3","6","http://scholar.google.com/citations?view_op=list_hcore&venue=SfRkHvROHYUJ.2016&hl=en"
"0872-0169","2016","Portuguese Journal of Nephrology & Hypertension","6","11","http://scholar.google.com/citations?view_op=list_hcore&venue=WQkoBOGjroUJ.2016&hl=en"
"0872-0754","2016","Nascer e Crescer","4","6","http://scholar.google.com/citations?view_op=list_hcore&venue=ukk5wmXV9BsJ.2016&hl=en"
"0872-1904","2016","Portugaliae Electrochimica Acta","12","22","http://scholar.google.com/citations?view_op=list_hcore&venue=1q-DBqkcLFEJ.2016&hl=en"
"0872-3419","2016","Sociologia","9","13","http://scholar.google.com/citations?view_op=list_hcore&venue=uMbSRpMY154J.2016&hl=en"
"0874-0283","2016","Revista de Enfermagem Referência","14","22","http://scholar.google.com/citations?view_op=list_hcore&venue=RmRGLGXW4s0J.2016&hl=en"
"0874-5560","2016","Ex aequo","6","7","http://scholar.google.com/citations?view_op=list_hcore&venue=GxH2QzUIdb4J.2016&hl=en"
"1645-0086","2016","Psicologia, Saúde & Doenças","8","11","http://scholar.google.com/citations?view_op=list_hcore&venue=POp0Sv85omkJ.2016&hl=en"
"1645-4464","2016","Revista Portuguesa e Brasileira de Gestão","6","8","http://scholar.google.com/citations?view_op=list_hcore&venue=N3iKZifICHYJ.2016&hl=en"
"1645-9199","2016","Relações Internacionais (R: I)","6","9","http://scholar.google.com/citations?view_op=list_hcore&venue=bWLif2E_nbAJ.2016&hl=en"
"1646-2122","2016","Revista Portuguesa de Ortopedia e Traumatologia","2","2","http://scholar.google.com/citations?view_op=list_hcore&venue=VjI-uLDcNGoJ.2016&hl=en"
"1645-7250","2016","Revista Lusófona de Educação","11","20","http://scholar.google.com/citations?view_op=list_hcore&venue=40zNmQPqmZ0J.2016&hl=en"
"1646-5954","2016","Observatorio (OBS*)","9","17","http://scholar.google.com/citations?view_op=list_hcore&venue=JrY2fm66wlYJ.2016&hl=en"
"0870-8231","2016","Análise Psicológica","9","11","http://scholar.google.com/citations?view_op=list_hcore&venue=GprTEV9bR94J.2016&hl=en"
"1646-706X","2016","Angiologia e Cirurgia Vascular","3","5","http://scholar.google.com/citations?view_op=list_hcore&venue=WmdZn6bikDgJ.2016&hl=en"
"1646-8872","2016","Revista de Gestão Costeira Integrada","11","14","http://scholar.google.com/citations?view_op=list_hcore&venue=YKxuNtfyAA0J.2016&hl=en"
"1646-9895","2016","RISTI-Revista Ibérica de Sistemas e Tecnologias de Informação","7","11","http://scholar.google.com/citations?view_op=list_hcore&venue=FF8YX71gEEIJ.2016&hl=en"
"1647-2160","2016","Revista Portuguesa de Enfermagem de Saúde Mental","5","8","http://scholar.google.com/citations?view_op=list_hcore&venue=lAA4j80uD0AJ.2016&hl=en"
"2182-1267","2016","GOT, Revista de Geografia e Ordenamento do Território","4","7","http://scholar.google.com/citations?view_op=list_hcore&venue=t0fRq-3UxfEJ.2016&hl=en"
"2182-5173","2016","Revista Portuguesa de Medicina Geral e Familiar","9","11","http://scholar.google.com/citations?view_op=list_hcore&venue=xyUpTdBKfisJ.2016&hl=en"
"1646-6918","2016","Revista Portuguesa de Cirurgia","3","4","http://scholar.google.com/citations?view_op=list_hcore&venue=zdUlWZ1k3T0J.2016&hl=en"
"2183-184X","2016","e-Pública: Revista Eletrónica de Direito Público","1","2","http://scholar.google.com/citations?view_op=list_hcore&venue=X5CgvM4St2cJ.2016&hl=en"
"0524-9767","2016","Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani","4","4","http://scholar.google.com/citations?view_op=list_hcore&venue=inpzUo-mKQUJ.2016&hl=en"
"1817-7433","2016","Ciencia y Cultura","3","4","http://scholar.google.com/citations?view_op=list_hcore&venue=hWNmzRGqxgcJ.2016&hl=en"
"1990-7451","2016","Tinkazos","4","7","http://scholar.google.com/citations?view_op=list_hcore&venue=Q0p3RwRlkscJ.2016&hl=en"
"0250-5460","2016","Revista Boliviana de Química","5","6","http://scholar.google.com/citations?view_op=list_hcore&venue=HBMykMtoTzEJ.2016&hl=en"
"1012-2966","2016","Gaceta Médica Boliviana","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=Oi-EdKG760AJ.2016&hl=en"
"1726-8958","2016","Revista Médica La Paz","5","7","http://scholar.google.com/citations?view_op=list_hcore&venue=xKfYFCBeD8YJ.2016&hl=en"
"1817-7433","2016","Revista Científica Ciencia Médica","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=7g7bD0OQokIJ.2016&hl=en"
"1997-4043","2016","Revista Integra Educativa","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=hJMMigyG50IJ.2016&hl=en"
"2070-8157","2016","Iuris Tantum Revista Boliviana de Derecho","2","4","http://scholar.google.com/citations?view_op=list_hcore&venue=2fV0W2K9SRkJ.2016&hl=en"
"1817-7433","2016","Revista Ciencia y Cultura","4","4","http://scholar.google.com/citations?view_op=list_hcore&venue=bv1-E5j4TrAJ.2016&hl=en"
"0120-2812","2016","Acta Agronómica","6","10","http://scholar.google.com/citations?view_op=list_hcore&venue=EpwERUPWv_kJ.2016&hl=en"
"0120-2448","2016","Acta Medica Colombiana","7","10","http://scholar.google.com/citations?view_op=list_hcore&venue=cNErvY4oL_IJ.2016&hl=en"
"0122-8706","2016","Corpoica Ciencia y Tecnología Agropecuaria","6","8","http://scholar.google.com/citations?view_op=list_hcore&venue=7-4ywjT0HNwJ.2016&hl=en"
"0121-7488","2016","Ciencia en Desarrollo","1","1","http://scholar.google.com/citations?view_op=list_hcore&venue=D5f--4IOK3sJ.2016&hl=en"
"2011-2084","2016","International Journal of Psychological Research","11","13","http://scholar.google.com/citations?view_op=list_hcore&venue=Ujo1rhg0g5IJ.2016&hl=en"
"0120-3479","2016","Lenguaje","7","13","http://scholar.google.com/citations?view_op=list_hcore&venue=hNnV21bNfdUJ.2016&hl=en"
"1692-715X","2016","Revista Latinoamericana de Ciencias Sociales, Niñez y Juventud","11","13","http://scholar.google.com/citations?view_op=list_hcore&venue=S4DsliC4nVIJ.2016&hl=en"
"1657-6357","2016","Sociedad y Economía","8","10","http://scholar.google.com/citations?view_op=list_hcore&venue=KP1eFDjipewJ.2016&hl=en"
"0012-7353","2016","Revista Dyna (Universidad Nacional de Colombia)","13","15","http://scholar.google.com/citations?view_op=list_hcore&venue=vifyspOnIL4J.2016&hl=en"
"0034-7418","2016","Revista Colombiana de Ciencias Químico Farmacéuticas","8","17","http://scholar.google.com/citations?view_op=list_hcore&venue=VbNYqLO3BvEJ.2016&hl=en"
"0034-7426","2016","Revista Colombiana de Matemáticas","5","6","http://scholar.google.com/citations?view_op=list_hcore&venue=CDHrh7X5mTgJ.2016&hl=en"
"0034-7434","2016","Revista Colombiana de Obstetricia y Ginecología","7","13","http://scholar.google.com/citations?view_op=list_hcore&venue=xtkM3ZdBKhgJ.2016&hl=en"
"0034-7450","2016","Revista Colombiana de Psiquiatría","10","12","http://scholar.google.com/citations?view_op=list_hcore&venue=Tl4iI6aON1gJ.2016&hl=en"
"0041-9060","2016","Vniversitas","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=RuHy1CsXMMQJ.2016&hl=en"
"0120-0011","2016","Revista de la Facultad de Medicina, Colombia","8","10","http://scholar.google.com/citations?view_op=list_hcore&venue=fAz34ikzeUcJ.2016&hl=en"
"0120-0062","2016","Ideas y Valores","5","10","http://scholar.google.com/citations?view_op=list_hcore&venue=KKDb8oq596gJ.2016&hl=en"
"0120-0283","2016","Boletin de Geología","5","5","http://scholar.google.com/citations?view_op=list_hcore&venue=rECV0hb18fwJ.2016&hl=en"
"0120-0488","2016","Revista Colombiana de Entomología","8","11","http://scholar.google.com/citations?view_op=list_hcore&venue=NwKjUPxag9kJ.2016&hl=en"
"0120-0534","2016","Revista Latinoamericana de Psicología","16","25","http://scholar.google.com/citations?view_op=list_hcore&venue=u11nZTvFo1EJ.2016&hl=en"
"0120-0739","2016","Colombia Forestal","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=UrUdBWEx_7EJ.2016&hl=en"
"0120-0976","2016","Revista Interamericana de Bibliotecología","6","8","http://scholar.google.com/citations?view_op=list_hcore&venue=_U6wtLql5o4J.2016&hl=en"
"0120-100X","2016","Revista ION","3","5","http://scholar.google.com/citations?view_op=list_hcore&venue=Ptp5_mOeB3cJ.2016&hl=en"
"0120-1263","2016","Escritos","3","5","http://scholar.google.com/citations?view_op=list_hcore&venue=U_udBVYNprwJ.2016&hl=en"
"0120-131X","2016","Cuestiones Teológicas","3","5","http://scholar.google.com/citations?view_op=list_hcore&venue=pVVK2UCAQCUJ.2016&hl=en"
"0120-1468","2016","Franciscanum. Revista de las Ciencias del Espíritu","3","6","http://scholar.google.com/citations?view_op=list_hcore&venue=tgesX9nsuO0J.2016&hl=en"
"0120-1751","2016","Revista Colombiana de Estadística","9","13","http://scholar.google.com/citations?view_op=list_hcore&venue=SUP4s2tFEA8J.2016&hl=en"
"0120-2804","2016","Revista Colombiana de Química","5","6","http://scholar.google.com/citations?view_op=list_hcore&venue=GJhlRABKl6UJ.2016&hl=en"
"0120-2952","2016","Revista de la Facultad de Medicina Veterinaria y de Zootecnia","3","9","http://scholar.google.com/citations?view_op=list_hcore&venue=1NEEphfLB5EJ.2016&hl=en"
"0120-3053","2016","Apuntes del Cenes","3","5","http://scholar.google.com/citations?view_op=list_hcore&venue=3srqCSVKe24J.2016&hl=en"
"0120-338X","2016","Forma y Función","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=qTk-nFlllHIJ.2016&hl=en"
"0120-3584","2016","Desarrollo y Sociedad","6","12","http://scholar.google.com/citations?view_op=list_hcore&venue=MeCXuDlhoFkJ.2016&hl=en"
"0120-3592","2016","Cuadernos de Administración (Pontificia Universidad Javeriana)","11","14","http://scholar.google.com/citations?view_op=list_hcore&venue=D9L8sr3_7m0J.2016&hl=en"
"0120-3630","2016","Boletín de Ciencias de la Tierra","5","9","http://scholar.google.com/citations?view_op=list_hcore&venue=syiJg2pwYIwJ.2016&hl=en"
"0120-3649","2016","Theologica Xaveriana","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=1zVaz-T1HfUJ.2016&hl=en"
"0120-386X","2016","Revista Facultad Nacional de Salud Pública","10","12","http://scholar.google.com/citations?view_op=list_hcore&venue=txDrII2B984J.2016&hl=en"
"0120-3886","2016","Revista Facultad de Derecho y Ciencias Políticas","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=RYY6ENrIzH4J.2016&hl=en"
"0120-3916","2016","Revista Colombiana de Educación","7","9","http://scholar.google.com/citations?view_op=list_hcore&venue=AsH5yYP_52oJ.2016&hl=en"
"0120-4157","2016","Biomédica","15","16","http://scholar.google.com/citations?view_op=list_hcore&venue=nfdhJilcw6QJ.2016&hl=en"
"0120-419X","2016","Revista Integración","4","6","http://scholar.google.com/citations?view_op=list_hcore&venue=kjEs_fcAF6oJ.2016&hl=en"
"0120-4483","2016","Ensayos sobre Política Económica","9","16","http://scholar.google.com/citations?view_op=list_hcore&venue=jdjRxEYnupwJ.2016&hl=en"
"0120-4807","2016","Universitas Humanística","7","10","http://scholar.google.com/citations?view_op=list_hcore&venue=PNzzsWwi_K4J.2016&hl=en"
"0120-4823","2016","Signo y Pensamiento","7","11","http://scholar.google.com/citations?view_op=list_hcore&venue=Jrceab8u1C4J.2016&hl=en"
"0120-5307","2016","Investigación y Educación en Enfermería","12","17","http://scholar.google.com/citations?view_op=list_hcore&venue=uFn3dK369jUJ.2016&hl=en"
"0120-5323","2016","Universitas Philosophica","4","4","http://scholar.google.com/citations?view_op=list_hcore&venue=Fu5ixVEMk_kJ.2016&hl=en"
"0120-548X","2016","Acta Biológica Colombiana","7","9","http://scholar.google.com/citations?view_op=list_hcore&venue=f0yE0u8wIbsJ.2016&hl=en"
"0120-5552","2016","Revista Salud Uninorte","9","14","http://scholar.google.com/citations?view_op=list_hcore&venue=kwzOX1Dtd04J.2016&hl=en"
"0120-5587","2016","Lingüística y Literatura","3","5","http://scholar.google.com/citations?view_op=list_hcore&venue=erWyt4Rp3ksJ.2016&hl=en"
"0120-5609","2016","Ingeniería e Investigación","7","8","http://scholar.google.com/citations?view_op=list_hcore&venue=uX82hjXUBwIJ.2016&hl=en"
"0120-5633","2016","Revista Colombiana de Cardiología","7","10","http://scholar.google.com/citations?view_op=list_hcore&venue=AoZXorbAyjsJ.2016&hl=en"
"0120-6230","2016","Revista Facultad de Ingeniería Universidad de Antioquia","6","7","http://scholar.google.com/citations?view_op=list_hcore&venue=vEhkmfSKYuQJ.2016&hl=en"
"0120-6346","2016","Semestre Económico","5","7","http://scholar.google.com/citations?view_op=list_hcore&venue=lNptbsA-_YkJ.2016&hl=en"
"0120-8748","2016","Acta Neurológica Colombiana","5","7","http://scholar.google.com/citations?view_op=list_hcore&venue=nP_cMQljcJYJ.2016&hl=en"
"0120-8942","2016","Díkaion Revista de Fundamentación Jurídica","3","4","http://scholar.google.com/citations?view_op=list_hcore&venue=MjZLZQnPP30J.2016&hl=en"
"0120-9957","2016","Revista Colombiana de Gastroenterologia","5","5","http://scholar.google.com/citations?view_op=list_hcore&venue=O0yX0urd0PwJ.2016&hl=en"
"0120-9965","2016","Agronomía Colombiana","7","8","http://scholar.google.com/citations?view_op=list_hcore&venue=56oTIGNhQusJ.2016&hl=en"
"0121-0319","2016","Medicas UIS","4","4","http://scholar.google.com/citations?view_op=list_hcore&venue=Xrd88As1TK4J.2016&hl=en"
"0121-0807","2016","Revista de la Universidad Industrial de Santander. Salud","7","8","http://scholar.google.com/citations?view_op=list_hcore&venue=MFDiI_2At_UJ.2016&hl=en"
"0121-1129","2016","Facultad de Ingeniería","2","2","http://scholar.google.com/citations?view_op=list_hcore&venue=chlhfoJrnk8J.2016&hl=en"
"0121-1617","2016","Historia Crítica","8","10","http://scholar.google.com/citations?view_op=list_hcore&venue=7pHS5nW76BoJ.2016&hl=en"
"0121-182X","2016","Revista Prolegómenos. Derechos y Valores","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=YOWGeNhzh4YJ.2016&hl=en"
"0121-215X","2016","Cuadernos de Geografía-Revista Colombiana de Geografía","6","13","http://scholar.google.com/citations?view_op=list_hcore&venue=nHa6eLSriZkJ.2016&hl=en"
"0121-3628","2016","Estudios de Filosofía, Colombia","4","9","http://scholar.google.com/citations?view_op=list_hcore&venue=Eq5n2ClHA4sJ.2016&hl=en"
"0121-3709","2016","Orinoquia","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=pUo-bIYAR-sJ.2016&hl=en"
"0121-3814","2016","Tecné, Episteme y Didaxis: TED","5","6","http://scholar.google.com/citations?view_op=list_hcore&venue=RmZu2nctRswJ.2016&hl=en"
"0121-4500","2016","Avances en Enfermería","8","10","http://scholar.google.com/citations?view_op=list_hcore&venue=UxvRU63FIrUJ.2016&hl=en"
"0121-4705","2016","Análisis Político","6","7","http://scholar.google.com/citations?view_op=list_hcore&venue=yLDz_ey31qkJ.2016&hl=en"
"0121-4772","2016","Cuadernos de Economía","7","12","http://scholar.google.com/citations?view_op=list_hcore&venue=4UIunOEnQEMJ.2016&hl=en"
"0121-4993","2016","Revista de Ingeniería","6","9","http://scholar.google.com/citations?view_op=list_hcore&venue=fIxJGa8_oW8J.2016&hl=en"
"0121-5051","2016","Innovar","10","12","http://scholar.google.com/citations?view_op=list_hcore&venue=J4cmYaJ_sj0J.2016&hl=en"
"0121-5167","2016","Estudios Políticos","7","10","http://scholar.google.com/citations?view_op=list_hcore&venue=9ujb8VBzDzEJ.2016&hl=en"
"0121-5256","2016","Revista Med","6","7","http://scholar.google.com/citations?view_op=list_hcore&venue=go4Ot6BbEsMJ.2016&hl=en"
"0121-5469","2016","Revista Colombiana de Psicología","9","11","http://scholar.google.com/citations?view_op=list_hcore&venue=u7judWo4698J.2016&hl=en"
"0121-5612","2016","Colombia Internacional","9","11","http://scholar.google.com/citations?view_op=list_hcore&venue=lbQixAbawTAJ.2016&hl=en"
"0121-6805","2016","Revista Facultad de Ciencias Económicas: Investigación y Reflexión","6","7","http://scholar.google.com/citations?view_op=list_hcore&venue=HrGUqLCYywUJ.2016&hl=en"
"0121-7550","2016","Nómadas","6","15","http://scholar.google.com/citations?view_op=list_hcore&venue=ShKSpu4XiuIJ.2016&hl=en"
"0121-7577","2016","Hacia la Promoción de la Salud","8","11","http://scholar.google.com/citations?view_op=list_hcore&venue=HhhEVv_VaNsJ.2016&hl=en"
"0121-8123","2016","Revista Colombiana de Reumatología","5","7","http://scholar.google.com/citations?view_op=list_hcore&venue=xFiD76xCMlIJ.2016&hl=en"
"0121-8417","2016","Revista Historia y Sociedad","4","4","http://scholar.google.com/citations?view_op=list_hcore&venue=OICI079-D2MJ.2016&hl=en"
"0122-0268","2016","Revista MVZ Córdoba","9","12","http://scholar.google.com/citations?view_op=list_hcore&venue=r0k0VEyqHDMJ.2016&hl=en"
"0122-0667","2016","Revista Médica de Risaralda","6","10","http://scholar.google.com/citations?view_op=list_hcore&venue=P7eLSCHh2AYJ.2016&hl=en"
"0122-2066","2016","Anuario de Historia Regional y de las Fronteras","2","4","http://scholar.google.com/citations?view_op=list_hcore&venue=FxbHtMQemRAJ.2016&hl=en"
"0122-3461","2016","Ingeniería y Desarrollo","4","4","http://scholar.google.com/citations?view_op=list_hcore&venue=zGJHgjcFLfcJ.2016&hl=en"
"0122-4409","2016","Papel Politico","6","8","http://scholar.google.com/citations?view_op=list_hcore&venue=sTCD6qzNEDgJ.2016&hl=en"
"0122-5197","2016","Memoria y Sociedad","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=SykWthKGyJcJ.2016&hl=en"
"0122-7238","2016","Revista Historia de la Educación Latinoamericana","5","6","http://scholar.google.com/citations?view_op=list_hcore&venue=gX2SHlLGGhMJ.2016&hl=en"
"0122-7483","2016","Universitas Scientiarum (English)","7","9","http://scholar.google.com/citations?view_op=list_hcore&venue=fwICfLW7axYJ.2016&hl=en"
"0122-8285","2016","Palabra Clave","11","14","http://scholar.google.com/citations?view_op=list_hcore&venue=Yh4ALX0yWAYJ.2016&hl=en"
"0122-9354","2016","Revista de Medicina Veterinaria (Bogota)","6","6","http://scholar.google.com/citations?view_op=list_hcore&venue=zREIw1CGaYEJ.2016&hl=en"
"0122-9761","2016","Boletín de Investigaciones Marinas y Costeras-INVEMAR","6","8","http://scholar.google.com/citations?view_op=list_hcore&venue=1RAxQ5vAh6sJ.2016&hl=en"
"0122-9893","2016","Revista Derecho del Estado","5","8","http://scholar.google.com/citations?view_op=list_hcore&venue=VjyLj-_DzM4J.2016&hl=en"
"0123-1294","2016","Educación y Educadores","12","18","http://scholar.google.com/citations?view_op=list_hcore&venue=0d911jVS5XIJ.2016&hl=en"
"0123-1472","2016","Cuadernos de Contabilidad","7","9","http://scholar.google.com/citations?view_op=list_hcore&venue=O6GWd0TMYVwJ.2016&hl=en"
"0123-3068","2016","Boletín Científico. Centro de Museos. Museo de Historia Natural","7","8","http://scholar.google.com/citations?view_op=list_hcore&venue=weO__ofarbYJ.2016&hl=en"
"0123-3432","2016","Íkala, Revista de Lenguaje y Cultura","8","13","http://scholar.google.com/citations?view_op=list_hcore&venue=MKTY_6y2PMcJ.2016&hl=en"
"0123-3475","2016","Revista Colombiana de Biotecnología","6","8","http://scholar.google.com/citations?view_op=list_hcore&venue=QpkmY1Lsv4sJ.2016&hl=en"
"0123-4226","2016","Revista UDCA Actualidad & Divulgación Científica","6","9","http://scholar.google.com/citations?view_op=list_hcore&venue=xOX1tmg6GVMJ.2016&hl=en"
"0123-4366","2016","Revista de Derecho Privado (Universidad Externado de Colombia)","5","6","http://scholar.google.com/citations?view_op=list_hcore&venue=bzWQNtzuzMIJ.2016&hl=en"
"0123-4641","2016","Colombian Applied Linguistics Journal","6","8","http://scholar.google.com/citations?view_op=list_hcore&venue=v0VRDklBE0UJ.2016&hl=en"
"0123-4870","2016","Folios","6","9","http://scholar.google.com/citations?view_op=list_hcore&venue=Dbqneu8v39kJ.2016&hl=en"
"0123-5923","2016","Estudios Gerenciales","12","15","http://scholar.google.com/citations?view_op=list_hcore&venue=bRJ51RoECgoJ.2016&hl=en"
"0123-5931","2016","Literatura: Teoría, Historia, Crítica","3","4","http://scholar.google.com/citations?view_op=list_hcore&venue=o0iENupFY6YJ.2016&hl=en"
"0123-885X","2016","Revista de Estudios Sociales","11","15","http://scholar.google.com/citations?view_op=list_hcore&venue=LF76EM_KTj0J.2016&hl=en"
"0123-9155","2016","Acta Colombiana de Psicología","10","11","http://scholar.google.com/citations?view_op=list_hcore&venue=Mzn82HPS6W4J.2016&hl=en"
"0123-921X","2016","Tecnura","5","7","http://scholar.google.com/citations?view_op=list_hcore&venue=kAuyFHp4lyAJ.2016&hl=en"
"0123-9392","2016","Infectio","9","11","http://scholar.google.com/citations?view_op=list_hcore&venue=EAaG3ezevQQJ.2016&hl=en"
"0124-0064","2016","Revista de Salud Pública (Colombia)","17","21","http://scholar.google.com/citations?view_op=list_hcore&venue=3lLQ3l8H8q4J.2016&hl=en"
"0124-0579","2016","Estudios Socio-Jurídicos","6","11","http://scholar.google.com/citations?view_op=list_hcore&venue=JcfyiOLk-B8J.2016&hl=en"
"0124-4035","2016","Desafíos","6","7","http://scholar.google.com/citations?view_op=list_hcore&venue=lXGXkFr4FGwJ.2016&hl=en"
"0124-5996","2016","Revista de Economía Institucional","11","25","http://scholar.google.com/citations?view_op=list_hcore&venue=gzm1ho__KyUJ.2016&hl=en"
"0124-6127","2016","Discusiones Filosóficas","4","6","http://scholar.google.com/citations?view_op=list_hcore&venue=sO9pnFlrWqIJ.2016&hl=en"
"0124-7107","2016","Universidad y Salud","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=6l7eDYzR_ZsJ.2016&hl=en"
"0124-8146","2016","Investigaciones Andina","6","9","http://scholar.google.com/citations?view_op=list_hcore&venue=oFayKX5UEdkJ.2016&hl=en"
"0124-8170","2016","Ciencia e Ingeniería Neogranadina","4","4","http://scholar.google.com/citations?view_op=list_hcore&venue=JFlfowcKPFcJ.2016&hl=en"
"0304-2847","2016","Revista Facultad Nacional de Agronomía, Medellín","6","6","http://scholar.google.com/citations?view_op=list_hcore&venue=l7N51ezrv_gJ.2016&hl=en"
"0304-3584","2016","Actualidades Biológicas","4","7","http://scholar.google.com/citations?view_op=list_hcore&venue=qTCYVCsxYwYJ.2016&hl=en"
"0366-5232","2016","Caldasia","8","12","http://scholar.google.com/citations?view_op=list_hcore&venue=XTdl_jzXfQsJ.2016&hl=en"
"0370-3908","2016","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","8","10","http://scholar.google.com/citations?view_op=list_hcore&venue=JgfLo-FSg-cJ.2016&hl=en"
"0486-6525","2016","Revista Colombiana de Antropología","7","15","http://scholar.google.com/citations?view_op=list_hcore&venue=GQ4JB9Xrv68J.2016&hl=en"
"1657-0790","2016","Profile Issues in Teachers Professional Development","8","10","http://scholar.google.com/citations?view_op=list_hcore&venue=UdbFfmnnEZMJ.2016&hl=en"
"1657-4206","2016","Ecos de Economía","6","6","http://scholar.google.com/citations?view_op=list_hcore&venue=tH78UsH6kiQJ.2016&hl=en"
"1657-4214","2016","Perfil de Coyuntura Económica","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=_z0hhiBx1CQJ.2016&hl=en"
"1657-4702","2016","Revista Latinoamericana de Bioética","5","5","http://scholar.google.com/citations?view_op=list_hcore&venue=B_G8KxN4eHUJ.2016&hl=en"
"1657-5997","2016","Aquichán","12","16","http://scholar.google.com/citations?view_op=list_hcore&venue=2paYBQkmvdUJ.2016&hl=en"
"1657-6276","2016","Pensamiento & Gestión","9","16","http://scholar.google.com/citations?view_op=list_hcore&venue=32J1EStcO3EJ.2016&hl=en"
"1657-7027","2016","Revista Gerencia y Políticas de Salud","8","13","http://scholar.google.com/citations?view_op=list_hcore&venue=dzh-yb48H44J.2016&hl=en"
"1657-8031","2016","El Ágora USB","7","16","http://scholar.google.com/citations?view_op=list_hcore&venue=SNxnQG_jHsYJ.2016&hl=en"
"1657-8953","2016","Civilizar Ciencias Sociales y Humanas","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=-i18ocIYFPkJ.2016&hl=en"
"1657-8961","2016","Pensamiento Psicológico","9","22","http://scholar.google.com/citations?view_op=list_hcore&venue=Anwzb9zY_tIJ.2016&hl=en"
"1657-9267","2016","Universitas Psychologica","18","25","http://scholar.google.com/citations?view_op=list_hcore&venue=dZ49GprT_6QJ.2016&hl=en"
"1657-9534","2016","Colombia Médica","12","14","http://scholar.google.com/citations?view_op=list_hcore&venue=WzwyMI45VegJ.2016&hl=en"
"1657-9550","2016","Biosalud","4","5","http://scholar.google.com/citations?view_op=list_hcore&venue=yXabNpgvlrUJ.2016&hl=en"
"1657-9763","2016","Apuntes: Revista de Estudios sobre Patrimonio Cultural-Journal of Cultural Heritage Studies","5","7","http://scholar.google.com/citations?view_op=list_hcore&venue=Nb_BMInmlaAJ.2016&hl=en"
"1692-2522","2016","Anagramas-Rumbos y sentidos de la comunicación-","4","8","http://scholar.google.com/citations?view_op=list_hcore&venue=cuER4wTZpCgJ.2016&hl=en"
"1692-2530","2016","Opinión Jurídica","5","6","http://scholar.google.com/citations?view_op=list_hcore&venue=sFV8uwrUqAkJ.2016&hl=en"
"1692-3324","2016","Revista Ingenierías Universidad de Medellín","4","7","http://scholar.google.com/citations?view_op=list_hcore&venue=aPfdzI3g8GMJ.2016&hl=en"
"1692-3561","2016","Biotecnología en el Sector Agropecuario y Agroindustrial","7","8","http://scholar.google.com/citations?view_op=list_hcore&venue=yL3MYu831a4J.2016&hl=en"
"1692-7273","2016","Revista Ciencias de la Salud","7","9","http://scholar.google.com/citations?view_op=list_hcore&venue=MC0J2QJaucgJ.2016&hl=en"
"1692-8156","2016","International Law","4","6","http://scholar.google.com/citations?view_op=list_hcore&venue=OQ3lxQD_mzIJ.2016&hl=en"
"1692-8563","2016","Dimensión Empresarial","3","7","http://scholar.google.com/citations?view_op=list_hcore&venue=o0DnwByYRjcJ.2016&hl=en"
"1692-8571","2016","Justicia Juris","3","4","http://scholar.google.com/citations?view_op=list_hcore&venue=bw8d7LrEa64J.2016&hl=en"
"1794-1237","2016","Revista EIA","8","11","http://scholar.google.com/citations?view_op=list_hcore&venue=N0CGeMAai4oJ.2016&hl=en"
"1794-2470","2016","Nova : publicación científica en ciencias biomédicas","3","3","http://scholar.google.com/citations?view_op=list_hcore&venue=Tiy9ywoP8QEJ.2016&hl=en"
"1794-2489","2016","Tabula Rasa","8","12","http://scholar.google.com/citations?view_op=list_hcore&venue=QpZVUpbqCm8J.2016&hl=en"
"1794-3108","2016","Revista Criminalidad","6","6","http://scholar.google.com/citations?view_op=list_hcore&venue=Wv4vLCX_j8UJ.2016&hl=en"
"1794-4449","2016","Revista Lasallista de Investigación","8","10","http://scholar.google.com/citations?view_op=list_hcore&venue=dicMG0ZaSZoJ.2016&hl=en"
"1794-4724","2016","Avances en Psicología Latinoamericana","10","14","http://scholar.google.com/citations?view_op=list_hcore&venue=84QW-CUqHU4J.2016&hl=en"
"0121-0319","2016","Revista Médicas UIS","6","8","http://scholar.google.com/citations?view_op=list_hcore&venue=bN7u9KwKlykJ.2016&hl=en"
"1794-5887","2016","Co-herencia","6","9","http://scholar.google.com/citations?view_op=list_hcore&venue=5gOrppLPnQIJ.2016&hl=en"
"1794-6190","2016","Earth Sciences Research Journal","7","12","http://scholar.google.com/citations?view_op=list_hcore&venue=Fh2Wh9KdprMJ.2016&hl=en"
